reviewTime,unixReviewTime,reviewerID,image,asin,reviewText,style,overall,summary,reviewerName,vote,verified
"02 26, 2016",1456444800,A31JQK44MQQOG6,,B000JOOR7O,"These fit a little tight, so I made sure to go half a size up - especially if you plan to wear thin socks with them. These are cool, comfy shoes (for the most part) and I have several pairs in different colors and designs.","{'Size:': ' 10.0 Men/ 11.5 Women', 'Color:': ' Black/Formula One Red Check'}",4,Make sure to get 1/2 size up,JoMak,,TRUE
"02 26, 2016",1456444800,AR1WY0E5D1UXV,,B000JOOR7O,he loves these as house slippers,"{'Size:': ' 13.5 B(M) US Women / 12 D(M) US Men', 'Color:': ' Black Pewter Checkerboard'}",4,Four Stars,ambreezy,,TRUE
"02 26, 2016",1456444800,AAGNFIZY9NU0V,,B000JOOR7O,"Really cool, color is a bit more grey than the picture. Sizing runs a shade small, but I expect them to loosen as I wear them.","{'Size:': ' 4.5 US Men / 6 US Women', 'Color:': ' Charcoal'}",4,not bad,Nana Meriwether,,TRUE
"02 26, 2016",1456444800,A2Z2KJPSWS9VH3,,B000JOOR7O,Love the shoes but they need a better in sole.,"{'Size:': ' mens 8 / womens 9.5', 'Color:': ' Black'}",5,Nice,Kimberly Henderson,,TRUE
"02 22, 2016",1456099200,A1TVVAZT1WKGJN,,B000JOOR7O,Fast delivery and shoes are great,"{'Size:': "" Men's 5, Women's 6.5 Medium"", 'Color:': ' Black/Black'}",5,Great buy,B.DeBose,,TRUE
"02 19, 2016",1455840000,A17Z7DEA9DPE1U,,B000JOOR7O,kid loves em,"{'Size:': "" Men's 4, Women's 5.5 Medium"", 'Color:': ' True White (Canvas)'}",4,Four Stars,K O,,TRUE
"02 17, 2016",1455667200,A33619F8C623EO,,B000JOOR7O,Nice shoes,"{'Size:': ' 8 B(M) US Women / 6.5 D(M) US Men', 'Color:': ' Navy'}",5,Five Stars,Jose Vasquez,,TRUE
"02 16, 2016",1455580800,A3KUN8YL0ZYLKD,,B000JOOR7O,"the are very comfortable, cute, and go with everything.","{'Size:': ' 5.5 US Men / 7 US Women', 'Color:': ' Black/Pewter Checkerboard'}",5,Five Stars,billie jan houston,,TRUE
"02 16, 2016",1455580800,A11BIT3574Y8TU,,B000JOOR7O,"Awesome Shoes. No laces, thats the best feature I guess. Fit me perfectly and the sole is just so comfortable. I adore these!","{'Size:': ' 10 US Men / 11.5 US Women', 'Color:': ' Black/Pewter Checkerboard'}",5,Awesome Shoes.,Amazon Customer,,TRUE
"02 15, 2016",1455494400,A2DR4ESOQBZSVN,,B000JOOR7O,"These shoes are awesome.  I had to send the first pair back because they fit a little small, but the size up replacements fit perfect and look cool as hell.","{'Size:': ' 10 US Men / 11.5 US Women', 'Color:': '  CHECKBOARD BLACK BLACK'}",5,Old school!,TLS,,TRUE
"02 12, 2016",1455235200,A2YRTJAG5703RH,,B000JOOR7O,"It came as I expected. Color, size, delivery day all was fine. It was gift for my Jr. High niece and she loves to wear it at school and everywhere.","{'Size:': ' 5.5 US Men / 7 US Women', 'Color:': ' Charcoal'}",4,delivery day all was fine. It was gift for my Jr,Sunny P.,,FALSE
"02 11, 2016",1455148800,A11QD1P92GNKA9,,B000JOOR7O,Luckily my husband already knew these shoes run about a half size too large! So make sure to order down!,"{'Size:': ' 9.5 US Men / 11 US Women', 'Color:': ' Black/Pewter Checkerboard'}",5,Luckily my husband already knew these shoes run about a ...,Brittany,,TRUE
"02 10, 2016",1455062400,A1EAXBI04P2FD0,,B000JOOR7O,Great quality and was true to size. Exactly as expected.,"{'Size:': ' 6 US Men / 7.5 US Women', 'Color:': ' Charcoal'}",5,Five Stars,Amazon Customer,,TRUE
"02 10, 2016",1455062400,A38RSVXK5P1HDR,,B000JOOR7O,A little too small...,"{'Size:': ' 5 B(M) US Women / 3.5 D(M) US Men', 'Color:': ' Checkboard Black Black'}",3,Three Stars,freegirl1099,,TRUE
"02 9, 2016",1454976000,A2LIYFN5AXZ6LI,,B000JOOR7O,"I have wide feet, and I thought unisex/men's shoes would be wide enough (my feet aren't so wide I can't still find plenty of women's shoes--even heels--to wear). These pinched a little around the toes. I bought them to walk around in and be comfortable, but they're not, so now they just collect dust in my closet. They're good quality and look nice, though.","{'Size:': "" Men's 6.5, Women's 8 Medium"", 'Color:': ' Black/Black'}",3,Not the best for wide feet,Mira,,TRUE
"02 9, 2016",1454976000,AM1DRQ3RYFDOL,,B000JOOR7O,Exactly what I had expected fast shipping too!,"{'Size:': ' 8 US Men / 9.5 US Women', 'Color:': ' True White'}",5,Vans,Amazon Customer,,TRUE
"02 9, 2016",1454976000,ACQFTKO7CRTRD,,B000JOOR7O,"I read a few reviews saying these didn't fit great and weren't the real deal..... I'm confused about those bc mine are AWESOME and soooo comfortable. My new favs! Always wanted the check slip on vans. I'm going to order other colors too. GREAT price, lower than I've seen them anywhere else, quick shipping, quality product. THANKS!","{'Size:': ' 7.5 US Men / 9 US Women', 'Color:': ' Black/Pewter Checkerboard'}",5,In love!!!!!,Lindsay Lou,,TRUE
"02 8, 2016",1454889600,A23WY5P4IBXU95,,B000JOOR7O,Great buy,"{'Size:': "" Men's 8.5, Women's 10 Medium"", 'Color:': ' Black/Black'}",5,Five Stars,LINDA SCHWEITZER,,TRUE
"02 8, 2016",1454889600,A6A14T6VZ1DG9,,B000JOOR7O,My husband loves them.,"{'Size:': '  11 Men US ', 'Color:': ' CHECKBOARD BLACK BLACK'}",5,Love Vans,Maradee Buland,,TRUE
"02 7, 2016",1454803200,A2519QH095FCS6,,B000JOOR7O,Really good seller. I love the shoes!,"{'Size:': ' 7.5 US Men / 9 US Women', 'Color:': ' True White'}",5,In love with the shoes,Amazon Customer,,TRUE
"02 6, 2016",1454716800,A19PD7NY8A4DCZ,,B000JOOR7O,they fit Great,"{'Size:': ' 11 B(M) US Women / 9.5 D(M) US Men', 'Color:': ' Black/Black (Canvas)'}",5,they fit,Andy Rodriguez,,TRUE
"02 6, 2016",1454716800,A2OQD9YWD7D2HJ,,B000JOOR7O,they came really fast and fit very well,"{'Size:': ' 7 US Men / 8.5 US Women', 'Color:': ' True White'}",5,Five Stars,Amazon Customer,,TRUE
"02 2, 2016",1454371200,A3QSNMY2AUJRLK,,B000JOOR7O,Nice shoes a little big but I should of tried them on before hand at the store.,"{'Size:': ' 13 B(M) US Women / 11.5 D(M) US Men', 'Color:': ' Black/Black Canvas'}",3,Nice,Amazon Customer,,TRUE
"02 1, 2016",1454284800,A3MJ7T5LNQG1FB,,B000JOOR7O,awesome shoes. Love them,"{'Size:': ' 10 D(M) US', 'Color:': ' Black / True White'}",5,Five Stars,akidabi,,TRUE
"02 1, 2016",1454284800,AY6URN4TF0SJW,,B000JOOR7O,Just as expected,"{'Size:': ' 6 D(M) US', 'Color:': ' Black/Black'}",5,Five Stars,Alicia Scheidemantel,,TRUE
"02 1, 2016",1454284800,A20IX21MQLECML,,B000JOOR7O,"i returned it. it was big and wide for female feet and the color was little different from the picture. not as expected.
Vendor deduct $10 something from the original amount that i didn't know prior to ordering the shoes.  i paid for shipping back ($10) and lost $10 for re-stocking fee or something.  I will not order anything unless i know the product 100%.","{'Size:': ' 7 D(M) US', 'Color:': ' Metallic Bronze'}",3,hmmm. read the return policy before ordering.,downey chong,2,TRUE
"02 1, 2016",1454284800,AQWSZQAF87XJN,,B000JOOR7O,VERY pleased.  HIGHLY RECOMMEND.  A++++,"{'Size:': ' 7 US Men / 8.5 US Women', 'Color:': ' True White'}",5,A+ shoes,Claire F.,,TRUE
"01 31, 2016",1454198400,A2FJ3A0946CODS,,B000JOOR7O,I got my regular size in vans and they came and they fit perfectly:),"{'Size:': "" Men's 7.5, Women's 9 Medium"", 'Color:': ' Navy'}",5,Five Stars,Lindsay O&#039;Malley,,TRUE
"01 30, 2016",1454112000,A19WLTDTPK9ABE,,B000JOOR7O,Looks really nice,"{'Size:': "" Men's 5, Women's 6.5 Medium"", 'Color:': ' True White (Canvas)'}",4,Four Stars,Joyce,,TRUE
"01 30, 2016",1454112000,A2U1XYI55S8KNB,,B000JOOR7O,Just what my son wanted to replace his old ones. Great look and perfect fit.,"{'Size:': ' 6.5 B(M) US Women / 5 D(M) US', 'Color:': ' Black Pewter Checkerboard'}",5,Awesome purchase !,Bettina Roberts,,TRUE
"01 30, 2016",1454112000,A3F14134AHJ998,,B000JOOR7O,Actually fit better than expected. I had to order in women's size because my size in men's were out. This is the 1st time I've ordered in women's and didn't know what to expect. Overall....very pleased.,"{'Size:': ' 9 US Men / 10.5 US Women', 'Color:': ' Black/Formula One Red Check'}",5,Actually fit better than expected,Amazon Customer,2,TRUE
"01 30, 2016",1454112000,A1G5NZ5EL4JDU9,,B000JOOR7O,Wonderfull,"{'Size:': ' 10.5 US Men / 12 US Women', 'Color:': '  CHECKBOARD BLACK BLACK'}",4,Four Stars,Amazon Customer,,TRUE
"01 30, 2016",1454112000,AV85W51FUNYJ,,B000JOOR7O,Awesome shoe. Fits great.,"{'Size:': ' 8.5 US Men / 10 US Women', 'Color:': ' CHECKBOARD BLACK BLACK'}",5,Five Stars,ballptpen,,TRUE
"01 30, 2016",1454112000,A263LXG2PDT0JK,,B000JOOR7O,Great casual slip-ons!,"{'Size:': ' 7 D(M) US', 'Color:': ' Metallic Bronze'}",5,Five Stars,CL,,TRUE
"01 27, 2016",1453852800,AEFJIC5YRQ21L,['https://images-na.ssl-images-amazon.com/images/I/71HpIQWRMNL._SY88.jpg'],B000JOOR7O,"Hot damn, these are cute and I'm in love. Been waiting anxiously for their arrival and have not been disappointed. Adorable, true to size, true to width. Hope they don't have the issues with the separating soles as other have reported....yay!","{'Size:': ' 9.5 B(M) US', 'Color:': ' Bronze'}",5,these are cute and I'm in love. Been waiting anxiously for their arrival and have ...,Jenn N,2,TRUE
"01 27, 2016",1453852800,A2CC1BHCO5IWL2,,B000JOOR7O,Its tight on my foot but ill deal with it,"{'Size:': "" Men's 4, Women's 5.5 Medium"", 'Color:': ' True White (Canvas)'}",3,Its okay,alessandra,,TRUE
"01 26, 2016",1453766400,A2341QT1GU34B6,,B000JOOR7O,Awesome skate shoes.,"{'Size:': ' 12.5 B(M) US Women / 11 D(M) US Men ', 'Color:': ' Black/Black'}",5,Five Stars,Andrew P. Nicholson,,TRUE
"01 22, 2016",1453420800,A18ZOSOWT3JX68,,B000JOOR7O,"Vans, fit as you'd expect, but lightly felt some type of anomaly under the left foot. Not enough issue to return but...","{'Size:': "" Men's 10, Women's 11.5 Medium"", 'Color:': ' Black/Black (Canvas)'}",4,"Vans, fit as you'd expect, but lightly felt ...",Matt Kira H,,TRUE
"01 22, 2016",1453420800,A3PJVR7WD4T9GD,,B000JOOR7O,Love,"{'Size:': ' 8 US Men / 9.5 US Women', 'Color:': ' Black/Pewter Checkerboard'}",4,Four Stars,maxine kays,,TRUE
"01 21, 2016",1453334400,A1AI9SL2OLA167,,B000JOOR7O,"Product claimed that a boys 4.5 was the same as a women's 6. When it arrived I couldn't even get the front of my foot into the shoe. Had to return, way to small.","{'Size:': ' 4.5 US Men / 6 US Women', 'Color:': ' Charcoal'}",1,Product claimed that a boys 4. 5 was the ...,Wonderland449,,TRUE
"01 18, 2016",1453075200,A3NJXJRUZVGACI,,B000JOOR7O,"My golden retriever eat my daughter-in-laws Vans when she stayed with us.  I was very happy to be able to find the exact pair/size she had.  I can't speak to thee arch support, I didn't buy them for me.","{'Size:': ' 7.5 B(M) US Women / 6 D(M) US', 'Color:': ' Black Pewter Checkerboard'}",5,Perfect replacement,SandiS,,TRUE
"01 18, 2016",1453075200,A1Q7AKRG7YPTQ2,,B000JOOR7O,Somewhat tight getting into my usual size but feel ok once they're on.,"{'Size:': ' 5.5 US Men / 7 US Women', 'Color:': ' Charcoal'}",4,Four Stars,nrachelj,,TRUE
"01 17, 2016",1452988800,A36G4ZVTUOHHZG,,B000JOOR7O,i love it,"{'Size:': ' 11 B(M) US Women / 9.5 D(M) US Men', 'Color:': ' Navy'}",5,Five Stars,Rodgy,,TRUE
"01 16, 2016",1452902400,A38LXBACGX5Z84,,B000JOOR7O,I would buy these again in a minute!!!! I love Vans and it's a great value!!!!,"{'Size:': ' 9 B(M) US Women / 7.5 D(M) US Men', 'Color:': ' Black/Black'}",5,I love Vans and it's a great value,T.Jackson,,TRUE
"01 15, 2016",1452816000,A3D8ET6OZAZXFD,,B000JOOR7O,"These shoes look awesome, but my husband, who normally wears a size 12, couldn't even get his foot in the shoe.","{'Size:': ' 13.5 B(M) US Women / 12 D(M) US Men', 'Color:': ' CHECKBOARD BLACK BLACK'}",2,"These shoes look awesome, but my husband",C Tuck,,TRUE
"01 15, 2016",1452816000,A1H6QLS4K6NPFE,,B000JOOR7O,"loves them, expected to stretch some! :D","{'Size:': ' 8 US Men / 9.5 US Women', 'Color:': '  CHECKBOARD BLACK BLACK'}",4,Four Stars,Kellie Jett,,TRUE
"01 15, 2016",1452816000,A39K3KD152Y61Z,,B000JOOR7O,Bought for my grandson says they are very comfortable.,"{'Size:': ' 10.5 US Men / 12 US Women', 'Color:': '  CHECKBOARD BLACK BLACK'}",5,Five Stars,BB,,TRUE
"01 15, 2016",1452816000,A2CJ263EX3WIN9,,B000JOOR7O,Love vans,"{'Size:': ' 10.5 US Men / 12 US Women', 'Color:': ' Black/Pewter Checkerboard'}",5,Five Stars,David Poore,,TRUE
"01 15, 2016",1452816000,A5H2TD0OZ0XQN,,B000JOOR7O,Only shoes worth calling skateboard shoes...,"{'Size:': ' 10.5 US Men / 12 US Women', 'Color:': ' Black/Black'}",5,Skaters!,Slinger,,TRUE
"01 15, 2016",1452816000,A2YN9OWQG2KB6K,,B000JOOR7O,Best seller,"{'Size:': ' 12.5 B(M) US Women / 11 D(M) US Men ', 'Color:': ' Black/Black'}",5,Five Stars,Suha,,TRUE
"01 15, 2016",1452816000,AMDBMZEK2AZ49,,B000JOOR7O,They fit perfect! I love them!,"{'Size:': '  11 Men US ', 'Color:': ' CHECKBOARD BLACK BLACK'}",5,Five Stars,Cindy Messner,,TRUE
"01 15, 2016",1452816000,A3TW6RTXEGDK0H,,B000JOOR7O,Excelente,,5,Five Stars,Luis Vicente Nunez G,,TRUE
"01 13, 2016",1452643200,A3DRU8GBCW3H1F,,B000JOOR7O,These were just what I wanted for my daughter. Perfect white Vans slip ons.. fit just like we wanted. Great product we have come to know and love.,,5,Great shoes,kasey kruft,,TRUE
"01 13, 2016",1452643200,A29IENCNG1KIMX,,B000JOOR7O,Always love these shoes.,"{'Size:': ' 9.5 US Men / 11 US Women', 'Color:': ' True White'}",5,Great shoes.,Hines V.,,TRUE
"01 12, 2016",1452556800,AB6ZH7F708IR4,,B000JOOR7O,Shipped very fast! In love with them. Get a 1/2 size smaller they run big. I wear a 10 in woman's and got a 9 1/2. Fit perfectly,,5,In love with them,Meghan R,,TRUE
"01 5, 2016",1451952000,A3GAUVXT4AVS3K,,B000JOOR7O,"These shoes are great!! They seem to be pretty good everyday shoes, so that's nice. For some reason, they are very hard to get on, and when they are on my foot seems to slip in them, but it's not too bad.","{'Size:': ' 6.5 B(M) US Women / 5 D(M) US Men', 'Color:': ' Cantaloupe'}",5,These shoes are great!! They seem to be pretty good everyday ...,Amazon Customer,,TRUE
"01 4, 2016",1451865600,A22CUW5KYFK9JC,,B000JOOR7O,I love these shoes.,"{'Size:': ' 14.5 B(M) US Women / 13 D(M) US Men', 'Color:': ' Navy'}",5,Love My Shoes,Kevin Hopp,,TRUE
"01 3, 2016",1451779200,A2JPAV201ICVYG,,B000JOOR7O,"My son still loves these shoes
He buys a new pair and then wears them til they wear out, then buys another!!!","{'Size:': ' 12 Men/11.0 women', 'Color:': ' Black/Black'}",5,My son still loves these shoes He buys a new ...,mary,,TRUE
"12 29, 2015",1451347200,AZ865CMSMO8AO,['https://images-na.ssl-images-amazon.com/images/I/71ZkyEFqUmL._SY88.jpg'],B000JOOR7O,"these shoes are amazing. they fit extremely comfortably and are a really nice color. I got them originally because I usually wear high top converse, which take forever to put on and tie, and wanted shoes that were cute and still easy to put on. these take two seconds to put on and are my new favorite pair of shoes!","{'Size:': ' 7 US Men / 8.5 US Women', 'Color:': ' Charcoal'}",5,great!!,Kevin Aliberti,10,TRUE
"12 29, 2015",1451347200,A42ZX6GAEVIYQ,,B000JOOR7O,favorite shoes,"{'Size:': ' 9 B(M) US Women / 7.5 D(M) US Men', 'Color:': ' Black/Black'}",5,Five Stars,Eunice Baez,,TRUE
"12 26, 2015",1451088000,A2IF04QGQ3G9D5,,B000JOOR7O,my boy loves these shoes,"{'Size:': ' 11 B(M) US Women / 9.5 D(M) US Men', 'Color:': ' Black/Black (Canvas)'}",4,great shoes,Carrie from Williamsport,,TRUE
"12 25, 2015",1451001600,AIIOWURJYHUBR,,B000JOOR7O,I got these for my 14 year old son. He likes Vans but he won't wear these because they are too tight around his foot.,"{'Size:': "" Men's 10, Women's 11.5 Medium"", 'Color:': ' Black/Black (Canvas)'}",3,I got these for my 14 year old son. ...,Amazon Customer,,TRUE
"12 24, 2015",1450915200,A16249VAIT4577,,B000JOOR7O,"These shoes feel great, and they are really comfortable to wear. I'm afraid to wear them all day in case I accidentally ruin them.","{'Size:': ' 11.0 Men/ 12.5 Women', 'Color:': ' Black/Formula One Red Check'}",5,Looks and fits great,SoheiKitsune,,TRUE
"12 23, 2015",1450828800,A2BFI7OUPUU0MK,,B000JOOR7O,Its VANS,"{'Size:': ' 6 B(M) US Women / 4.5 D(M) US Men', 'Color:': ' Navy'}",5,Five Stars,Hoon Lee,,TRUE
"12 20, 2015",1450569600,A1180T0I0LHR05,,B000JOOR7O,"Good Vans, little narrow for the size","{'Size:': "" Men's 9, Women's 10.5 Medium"", 'Color:': ' Black/Black (Canvas)'}",4,Four Stars,marco_mx,,TRUE
"12 19, 2015",1450483200,A14HOPZSR5ATT0,,B000JOOR7O,Very happy with products. Thanks,"{'Size:': ' 10.5 US Men', 'Color:': ' Black/Formula One Red Check'}",5,Five Stars,Mario Sancha Fernandez,,TRUE
"12 18, 2015",1450396800,A4ZV1HIQPZX09,,B000JOOR7O,Great deal,"{'Size:': ' 12.5 B(M) US Women / 11 D(M) US Men ', 'Color:': ' Black/Black'}",5,Five Stars,Martin M.,,TRUE
"12 17, 2015",1450310400,A1GHOS09BT1F6I,,B000JOOR7O,Good service. Good fit. Good looks. Have had many of this style and many others as well. Love my classic checkerboard though. I'm very picky about my footwear especially with quality. I'll keep on buying these!  Cheers!,"{'Size:': ' 9.5 US Men / 11 US Women', 'Color:': ' Black/Pewter Checkerboard'}",5,Good service. Good fit,Arseface,,TRUE
"12 16, 2015",1450224000,A1JR60YJL90KX1,,B000JOOR7O,Sizing was way off,"{'Size:': ' 10.5 US Men / 12 US Women', 'Color:': ' Charcoal'}",2,Sizing off,KC,,TRUE
"12 14, 2015",1450051200,A1WVTFB5VPJGK6,,B000JOOR7O,Good shoes,"{'Size:': ' 10.5 US Men / 12 US Women', 'Color:': ' Black/Black'}",5,Five Stars,Courtney,,TRUE
"12 13, 2015",1449964800,ANMSUPEE92C6M,,B000JOOR7O,"I've been wearing these for years.  Great for commuting by bike, then wearing in the office.  (Casual office, that is.)","{'Size:': ' 9.5 US Men / 11 US Women', 'Color:': ' Charcoal'}",4,Great for commuting by bike,G. Belmont,,TRUE
"12 12, 2015",1449878400,A32F743KHHBFQN,,B000JOOR7O,I had to return these as they were too small. I think I just ordered the wrong size. They are a good looking shoe. I will try them in a larger size.,"{'Size:': ' 11.5 B(M) US Women / 10 D(M) US Men', 'Color:': ' Black/Black'}",3,Good looking shoe,MFSI,,TRUE
"12 7, 2015",1449446400,A3OK08PYLEPNFQ,['https://images-na.ssl-images-amazon.com/images/I/71-Ika2HNVL._SY88.jpg'],B000JOOR7O,came as expected! i love these shoes (:,"{'Size:': "" Men's 6.5, Women's 8 Medium"", 'Color:': ' Black/Black'}",5,great buy,Lauren G,13,TRUE
"12 7, 2015",1449446400,A1FFQU01EI3GF4,,B000JOOR7O,these shoes were a present & she liked the Present..it was a good buy,,4,Four Stars,Elna D.,,TRUE
"12 6, 2015",1449360000,A3OFAOZPB1SQUK,,B000JOOR7O,Great show,"{'Size:': '  11 Men US ', 'Color:': ' CHECKBOARD BLACK BLACK'}",5,Five Stars,Vidal,,TRUE
"12 6, 2015",1449360000,A16Q9TIZL1NQXL,,B000JOOR7O,my son breaks them to easaly they last about 1 to to 2 months for him.,,4,well....,Julietnn,,TRUE
"12 2, 2015",1449014400,A13U9POQ9G93OS,,B000JOOR7O,1/2 size to small. Sent them back.,"{'Size:': "" Men's 6.5, Women's 8 Medium"", 'Color:': ' Black/Black'}",3,Three Stars,Bonnie,,TRUE
"12 2, 2015",1449014400,A2OJOY7J6TIJHJ,,B000JOOR7O,"I purchased these for my 13 year old son.  This is his second pair.  He loves them.  The first pair were a size 8.5 that I bought him a year ago.  He was still wearing them as recently as a month ago, even though he now wears a size 10!  They were still fitting him comfortably because they were old and broken in.  He never complained about them hurting his feet.  But I decided to buy him the same pair in a size 10, and they are a perfect fit.  No complaints here.  Would highly recommend.","{'Size:': ' 10 US Men / 11.5 US Women', 'Color:': '  CHECKBOARD BLACK BLACK'}",5,Love these Vans!,Sactowngirl,,TRUE
"12 1, 2015",1448928000,AFIHS0PLG0F5O,,B000JOOR7O,thank you,"{'Size:': ' 11 B(M) US Women / 9.5 D(M) US Men', 'Color:': ' Navy'}",4,Four Stars,Amazon Customer,,TRUE
"12 1, 2015",1448928000,AQ84VJ8P73IO8,,B000JOOR7O,"I got the shoes as a gift for my brother and he loves them. Beautiful color, and he says they fit him well. He normally wears a size 12 and a half, the fans do not come in a size 12 and a half so I had to order a 13 but he said they fit just fine.","{'Size:': ' 14.5 B(M) US Women / 13 D(M) US Men', 'Color:': ' Navy'}",5,Nice shoes,Shoptilludrop,3,TRUE
